release_year,genres
2015,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
2015,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']"
2015,"['Racing', 'Simulation', 'Sports']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Adventure', 'Indie', 'Simulation']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
2013,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2015,"['Action', 'Indie']"
2014,"['Action', 'Indie']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Simulation', 'Sports']"
2015,"['Indie', 'Simulation', 'Strategy']"
2015,"['Indie', 'Simulation', 'Strategy']"
2015,"['Action', 'Indie']"
2015,"['Indie', 'RPG', 'Simulation']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,"['Indie', 'RPG', 'Early Access']"
2015,"['Free to Play', 'Indie', 'RPG', 'Strategy']"
2015,['Simulation']
2015,['Strategy']
2015,['Strategy']
2015,['Strategy']
2015,"['Action', 'Adventure', 'RPG']"
2015,"['Casual', 'Indie']"
2015,"['Action', 'Casual', 'Indie']"
2015,['Action']
2015,"['Action', 'Adventure', 'Simulation', 'Early Access']"
2015,"['Adventure', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Racing', 'Simulation', 'Sports']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Action', 'Indie', 'Simulation']"
2015,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2015,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2015,"['Casual', 'Indie']"
2015,"['Adventure', 'Indie', 'RPG', 'Simulation']"
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,"['Indie', 'RPG', 'Simulation']"
2015,['Action']
2015,['Action']
2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
2015,"['Indie', 'RPG', 'Strategy']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,['Indie']
2003,"['Action', 'Adventure', 'Indie', 'RPG']"
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Animation &amp; Modeling', 'Video Production']"
2015,"['Indie', 'Strategy']"
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Strategy']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,['Action']
2015,"['Indie', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie']"
2015,['Casual']
2015,"['Indie', 'Simulation']"
2015,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']"
2015,"['Free to Play', 'Strategy']"
2015,"['Indie', 'Simulation']"
2015,['Simulation']
2015,"['Action', 'Casual', 'Indie']"
2015,"['RPG', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Adventure', 'Casual']"
2015,"['Action', 'Indie', 'Strategy']"
2015,['Simulation']
2015,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
2015,"['Adventure', 'Casual', 'Indie']"
2015,['Strategy']
2015,"['Action', 'Indie', 'Simulation', 'Strategy']"
2015,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
2015,"['Action', 'Adventure']"
2015,"['Adventure', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Animation &amp; Modeling', 'Video Production']"
2015,"['Indie', 'Racing', 'Simulation', 'Sports']"
2015,['Adventure']
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Casual', 'Indie', 'Strategy']"
2015,"['Action', 'Adventure', 'Indie', 'Simulation']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Indie']"
2015,"['Casual', 'Indie', 'Strategy']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
1993,"['Action', 'Adventure']"
2015,"['Casual', 'Simulation']"
2015,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
2015,['Simulation']
2015,"['Adventure', 'Indie', 'Early Access']"
2015,['Action']
2015,"['Action', 'Adventure', 'Indie']"
2015,['RPG']
2015,"['Action', 'Indie', 'Sports']"
2015,"['Adventure', 'Indie', 'RPG']"
2015,"['Action', 'Casual', 'Indie', 'Early Access']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Design &amp; Illustration', 'Web Publishing']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Indie']"
2015,"['Action', 'Adventure', 'Sports']"
2015,"['Indie', 'RPG']"
2015,"['Indie', 'RPG']"
2015,['Utilities']
2015,"['Indie', 'Strategy']"
2015,"['Action', 'Indie']"
2015,"['Audio Production', 'Education', 'Software Training', 'Video Production', 'Web Publishing']"
2015,"['Action', 'Adventure', 'Indie', 'Racing']"
2015,"['Indie', 'Early Access']"
2015,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
2015,"['Action', 'Adventure', 'Indie', 'Simulation']"
2015,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
2015,['Indie']
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Adventure', 'Indie']"
2015,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']"
2015,"['Adventure', 'Indie']"
2015,"['Casual', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Casual', 'Indie']"
2015,"['Action', 'Adventure']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Indie', 'RPG']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Casual', 'Simulation']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure']"
2015,"['Casual', 'Simulation']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Adventure']"
2015,"['Action', 'Adventure', 'Casual', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,"['Action', 'Adventure', 'Indie']"
2015,['Simulation']
2015,['Simulation']
2015,['Simulation']
2015,['Simulation']
2015,"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
2015,"['Indie', 'Simulation']"
2015,['Casual']
2015,"['Free to Play', 'Massively Multiplayer', 'Simulation']"
2015,"['Free to Play', 'Massively Multiplayer', 'Simulation']"
2015,"['Casual', 'Indie', 'Strategy']"
2015,"['Action', 'Indie']"
2015,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']"
2015,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']"
2015,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']"
2016,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
2016,['Simulation']
2016,"['Adventure', 'Casual', 'Indie']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,"['Action', 'Adventure', 'Indie', 'RPG']"
2016,['Action']
2016,['Simulation']
2016,"['Action', 'Casual', 'Indie', 'Strategy']"
2016,['Action']
2016,['Action']
2016,['Action']
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
2016,['Simulation']
2016,['Simulation']
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Action', 'Casual', 'Indie', 'Early Access']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']"
2016,"['Action', 'Indie', 'Simulation', 'Early Access']"
2016,"['Action', 'Indie', 'Early Access']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Casual', 'Indie']"
2016,"['Adventure', 'Indie']"
2016,['Simulation']
2016,['Action']
2016,['Action']
2016,['Action']
2016,"['Adventure', 'Indie']"
2016,"['Indie', 'Strategy']"
2013,"['Indie', 'Strategy']"
2012,['Adventure']
2016,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Casual', 'Indie']"
2016,"['Indie', 'Simulation']"
2016,['Audio Production']
2014,['Adventure']
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Adventure', 'Indie']"
2016,"['Adventure', 'Casual']"
2016,"['Action', 'Adventure']"
2016,"['Adventure', 'Indie']"
2016,"['Adventure', 'Casual']"
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,"['Adventure', 'Indie']"
2016,"['Adventure', 'Indie', 'RPG']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Racing']"
2016,['Action']
2016,"['Action', 'Indie', 'RPG', 'Strategy']"
2005,['Action']
2016,"['Action', 'Indie']"
2016,"['Action', 'Adventure', 'Indie', 'Simulation']"
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2015,['Simulation']
2016,"['Casual', 'Indie', 'Strategy']"
2016,"['Casual', 'Indie']"
2016,"['Casual', 'Indie']"
2016,"['Casual', 'Indie']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']"
2016,['Action']
2016,"['Simulation', 'Sports']"
2016,"['Casual', 'Indie', 'Strategy']"
2016,"['Action', 'Free to Play', 'Indie']"
2016,"['Action', 'Massively Multiplayer', 'Simulation']"
2016,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2016,"['Action', 'Casual', 'Indie']"
2016,"['Casual', 'Indie', 'Simulation']"
2016,['Indie']
2016,"['Action', 'RPG']"
2016,"['Casual', 'Strategy']"
2016,"['Action', 'Casual', 'Indie', 'Strategy']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Simulation']"
2016,['Simulation']
2016,['Simulation']
2016,"['Action', 'Casual', 'Indie']"
2016,"['Action', 'Adventure', 'Casual', 'Indie']"
2016,"['Casual', 'Indie']"
2016,['Simulation']
2016,"['Action', 'Adventure', 'RPG']"
2016,"['Indie', 'Simulation', 'Strategy']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Adventure', 'RPG']"
2016,"['Action', 'Adventure', 'Indie']"
2016,['RPG']
2016,['Indie']
2016,['Adventure']
2016,"['Action', 'Adventure']"
2016,['Free to Play']
2016,"['Action', 'Free to Play', 'Indie']"
2016,"['Action', 'Adventure', 'Indie', 'RPG']"
2016,"['Adventure', 'Indie']"
2016,"['Adventure', 'Indie']"
2016,"['RPG', 'Strategy']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
2016,"['Adventure', 'Indie', 'RPG']"
2016,"['Adventure', 'Indie', 'RPG']"
2015,"['Adventure', 'Casual', 'Free to Play', 'Indie']"
2016,"['Adventure', 'Casual']"
2016,"['Indie', 'RPG', 'Strategy']"
2014,"['Casual', 'Free to Play', 'Indie']"
2016,"['Action', 'Adventure']"
2016,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
2016,"['Action', 'Adventure', 'Casual']"
2016,['Strategy']
2016,"['Action', 'Indie', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Action', 'Adventure', 'Casual', 'Indie']"
2016,['Indie']
2016,['Strategy']
2016,"['Simulation', 'Strategy']"
2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
1999,"['Action', 'Casual', 'Free to Play', 'Indie']"
2016,"['Action', 'Casual', 'Indie']"
2016,['Action']
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Action', 'Indie']"
2016,"['Casual', 'Indie', 'RPG', 'Simulation']"
2016,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2016,"['Indie', 'Racing', 'Simulation', 'Sports']"
2016,"['Adventure', 'Indie']"
2016,['RPG']
2015,"['Adventure', 'Casual', 'Strategy']"
2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
2016,"['Casual', 'Free to Play', 'Massively Multiplayer', 'Sports', 'Strategy']"
2016,"['Casual', 'Indie', 'RPG', 'Simulation']"
2016,"['Action', 'Indie', 'Simulation', 'Strategy']"
2016,['Simulation']
2016,['Action']
2016,['Simulation']
2016,"['Adventure', 'Indie']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Action', 'Adventure']"
2016,['Action']
2016,['Action']
2015,['Accounting']
2010,"['Education', 'Software Training']"
2016,['Education']
2016,"['Simulation', 'Strategy']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,['Indie']
2016,"['Action', 'Adventure', 'Indie', 'Simulation']"
2010,['Education']
2016,"['Action', 'RPG', 'Early Access']"
2016,['Casual']
2005,['Action']
2016,"['Adventure', 'Indie', 'Racing']"
2016,"['Racing', 'Simulation', 'Sports']"
2016,"['Action', 'Indie', 'Early Access']"
2016,['Action']
2016,['Action']
2016,['Utilities']
2016,"['Action', 'Adventure', 'Casual']"
2016,"['Action', 'Indie', 'Early Access']"
2016,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']"
2016,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']"
2016,"['Adventure', 'Indie', 'RPG']"
2016,"['Action', 'Casual']"
2016,['Action']
2016,['RPG']
2016,['RPG']
2016,"['Action', 'Indie', 'Early Access']"
2016,['RPG']
2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
2016,"['Action', 'Adventure', 'Indie']"
2016,['Indie']
2016,"['Action', 'Casual', 'Indie']"
2016,['Adventure']
2016,"['RPG', 'Strategy']"
2016,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
2016,['Casual']
2016,['Simulation']
2016,['Simulation']
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie', 'Strategy']"
2012,"['Action', 'Adventure', 'Indie']"
2016,"['Adventure', 'Indie']"
2016,"['Indie', 'Massively Multiplayer', 'RPG']"
2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Adventure', 'Casual']"
2016,['Simulation']
2016,"['Indie', 'Simulation', 'Strategy']"
2016,"['Indie', 'Simulation', 'Strategy']"
2016,['Simulation']
2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']"
2016,"['Action', 'Casual', 'Free to Play', 'Indie', 'Strategy']"
2016,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2016,"['Action', 'RPG']"
2016,"['Adventure', 'Casual', 'Simulation', 'Strategy']"
2016,"['Adventure', 'Indie']"
2004,['Action']
2016,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
2016,"['Action', 'Adventure']"
2016,"['Casual', 'Simulation']"
2016,"['Adventure', 'Indie']"
2016,"['Casual', 'Simulation']"
2016,"['Action', 'Indie']"
2016,['Simulation']
2016,['Simulation']
2016,"['Action', 'Adventure']"
2016,"['Adventure', 'Casual']"
2016,"['Action', 'RPG']"
2016,['Action']
2016,['Simulation']
2016,"['Adventure', 'Indie', 'Early Access']"
2016,"['Action', 'Indie']"
2016,['Indie']
2016,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2016,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,"['Adventure', 'Indie', 'RPG', 'Strategy']"
2016,['Indie']
2016,"['Action', 'Indie', 'Early Access']"
2016,"['Adventure', 'Indie', 'Strategy']"
2016,"['Action', 'Indie', 'RPG']"
2016,['Strategy']
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
2016,"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,"['Action', 'Adventure', 'Indie']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie']"
2016,"['Casual', 'Simulation']"
2016,['Simulation']
2016,"['Adventure', 'Indie']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,"['Action', 'Casual', 'Indie', 'Strategy']"
2016,"['Adventure', 'Casual']"
2016,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Video Production']"
2016,"['Action', 'Indie']"
2016,"['Action', 'Indie', 'RPG']"
2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Action', 'Adventure', 'Free to Play', 'Indie']"
2016,"['Action', 'Adventure', 'Free to Play', 'Indie']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']"
2016,"['Action', 'Casual', 'Indie', 'Strategy']"
2016,"['Action', 'Casual', 'Indie']"
2016,['Action']
2016,['Action']
2016,['Action']
2016,"['Casual', 'Indie']"
2016,"['Action', 'Casual', 'Indie']"
2016,['Simulation']
2016,['Simulation']
2016,"['Action', 'Indie']"
2016,"['Indie', 'Simulation', 'Strategy']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
2016,"['Casual', 'Indie']"
2016,"['Action', 'Indie', 'Racing']"
2016,['Action']
2016,"['Casual', 'Indie']"
2016,"['Casual', 'Indie', 'Strategy']"
2016,['Action']
2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
2016,"['Action', 'Racing']"
2016,"['Adventure', 'Indie', 'RPG']"
2016,['Simulation']
2016,"['Casual', 'Indie']"
2016,"['Adventure', 'Casual', 'Indie', 'Early Access']"
2016,"['Audio Production', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing']"
2016,"['Adventure', 'Casual', 'Indie']"
2016,['Casual']
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2016,['Casual']
2016,"['Adventure', 'Indie', 'Simulation']"
2016,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
2016,['Casual']
2016,"['Action', 'Indie']"
2016,"['Casual', 'Indie']"
2016,"['Action', 'Adventure', 'Massively Multiplayer', 'Early Access']"
2016,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2016,['RPG']
2016,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2016,['Sports']
2016,['Action']
2016,"['Adventure', 'Indie', 'RPG']"
2016,['Indie']
2016,['Strategy']
2016,"['Indie', 'Strategy']"
2016,"['Adventure', 'Casual']"
2016,"['Casual', 'Indie', 'Simulation']"
2016,"['Indie', 'Simulation', 'Strategy']"
2016,"['Indie', 'Simulation', 'Strategy']"
2016,"['Action', 'Casual']"
2016,"['Casual', 'Indie', 'Simulation', 'Strategy']"
2016,"['Action', 'Indie', 'RPG']"
2016,['Adventure']
2016,"['Action', 'Casual', 'Indie']"
2016,['Simulation']
2016,"['Animation &amp; Modeling', 'Design &amp; Illustration']"
2016,"['Adventure', 'Casual']"
2016,"['Design &amp; Illustration', 'Web Publishing']"
2016,"['Indie', 'Racing', 'Simulation', 'Sports']"
2016,"['Casual', 'Indie', 'Strategy', 'Early Access']"
2016,"['Indie', 'Racing', 'Simulation', 'Sports']"
2016,"['Action', 'Indie']"
2016,['Indie']
2016,"['Action', 'Indie', 'RPG']"
2016,"['Action', 'Casual', 'Indie']"
2016,['Strategy']
2016,['Strategy']
2016,['Strategy']
2016,['Utilities']
2016,['Strategy']
2016,"['Racing', 'Simulation']"
2016,['Indie']
2016,['Action']
2016,"['Casual', 'Indie', 'Racing']"
2016,['RPG']
2016,['Action']
2016,"['Adventure', 'Casual', 'Indie']"
2016,['Adventure']
2016,"['Action', 'Adventure', 'Indie']"
2016,['Simulation']
2016,"['Casual', 'Simulation']"
2016,"['Action', 'Indie']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,"['Casual', 'Simulation']"
2016,['Indie']
2016,"['Action', 'Casual', 'Indie', 'Simulation']"
2016,['Simulation']
2016,"['Indie', 'Simulation', 'Strategy']"
2016,['Action']
2016,"['Adventure', 'Indie', 'RPG']"
2016,"['Action', 'Adventure', 'Indie']"
2016,['Simulation']
2016,['Simulation']
2016,['Simulation']
2016,"['Action', 'Casual', 'Indie']"
2016,"['Action', 'Indie', 'Early Access']"
2016,"['Action', 'Adventure', 'Indie']"
2016,['Strategy']
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Indie', 'RPG', 'Strategy']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2016,"['Adventure', 'Indie']"
2016,"['Action', 'Adventure']"
2016,"['Animation &amp; Modeling', 'Video Production']"
2016,"['Action', 'Indie', 'Simulation', 'Strategy']"
2016,['Simulation']
2016,"['Action', 'Indie', 'Simulation', 'Strategy']"
2016,"['Adventure', 'Indie']"
2016,['Massively Multiplayer']
2016,"['Indie', 'Racing']"
2016,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
2016,['RPG']
2016,['RPG']
2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
2016,['RPG']
2016,['Casual']
2016,['RPG']
2016,['RPG']
